id,SalePrice
2224,210184.59292669367
2225,119099.19073696245
2226,177989.2388694919
2227,194054.79792374177
2228,268791.57326872484
2229,251316.0787029321
2230,152933.52105114528
2231,212876.5460740654
2232,179454.33248879475
2233,178340.2423683001
2234,239116.35309598208
2235,217329.31119150182
2236,254014.9372550781
2237,313294.8135844311
2238,201642.3345040559
2239,109677.88712658774
2240,154662.78117150473
2241,152805.7934013784
2242,125787.91869826084
2243,133592.16027483618
2244,105328.67761038317
2245,101338.01499429793
2246,142182.07078661214
2247,117595.18041846566
2248,120982.5191388198
2249,119140.73458193618
2250,131491.61280285055
2251,107258.0128487441
2252,181603.2304452103
2253,155346.82863123005
2254,184590.1874906939
2255,184959.67187096892
2256,178640.1140137345
2257,207955.00285490585
2258,162973.83781686507
2259,173367.44294137217
2260,159628.22148300405
2261,197414.23119896467
2262,211467.01349988097
2263,381400.18659317604
2264,430658.6519698904
2265,175025.03960482322
2266,314924.80573338806
2267,366141.8380182557
2268,435669.9364636739
2269,153621.05580329412
2270,201657.68576223426
2271,214159.20897053496
2272,198360.45234162448
2273,165157.49103395725
2274,179917.4094004582
2275,153024.3534860161
2276,189646.5386233779
2277,181475.12657365293
2278,151527.6612678349
2279,126338.44986187082
2280,118006.9989589629
2281,163841.25596391998
2282,182734.58726957507
2283,108126.80063102569
2284,113375.65240066369
2285,143935.9048153452
2286,124404.31422947056
2287,366859.16833216685
2288,274629.32660828554
2289,369441.2508650889
2290,442064.8297785355
2291,336111.33848164335
2292,446260.01693696476
2293,459603.88165481447
2294,399488.82284135773
2295,458957.6819989283
2296,279584.5740037905
2297,348856.4801007463
2298,339425.8568241094
2299,352116.3407285778
2300,339615.56762965233
2301,315090.926703757
2302,251897.90369028234
2303,250484.0696038885
2304,252406.27851293248
2305,193138.25018577167
2306,188318.86209751508
2307,197171.51519881265
2308,227699.2721997623
2309,284074.3202177459
2310,209667.163988783
2311,200337.13368005955
2312,179156.61844094092
2313,171902.94090619992
2314,173459.9545014964
2315,181820.3845177435
2316,194738.02150610503
2317,189231.26959149586
2318,178971.38773427333
2319,183551.28252606484
2320,187052.1305003351
2321,240040.1455577059
2322,178154.5333286424
2323,199058.7185035478
2324,182795.59875817184
2325,212863.92055649136
2326,178418.75978950597
2327,202346.18608410325
2328,224136.50312253123
2329,192356.53342226424
2330,180127.14521503713
2331,342957.1074047186
2332,395222.4924798011
2333,323670.9828004257
2334,256479.6943527762
2335,288971.29450519715
2336,309500.76808769524
2337,197068.36896852954
2338,263737.2447490409
2339,219354.71718020225
2340,389803.8467635832
2341,209732.09967980703
2342,238254.89420329226
2343,228259.77016416556
2344,216938.34388557743
2345,235643.6927645696
2346,211773.85715392017
2347,198239.14291222228
2348,242999.6317795975
2349,182187.73470753076
2350,315429.75342074886
2351,251651.81920501933
2352,256414.01020718168
2353,232267.57667939167
2354,138604.1720061701
2355,148647.19846486318
2356,153275.24389922322
2357,189556.94124909668
2358,197975.16468512008
2359,132565.78851712018
2360,115994.49802207576
2361,146025.75284528817
2362,257241.78976267175
2363,141000.43704605472
2364,157797.4151608816
2365,213897.3665467005
2366,190682.5688718425
2367,222744.3725895614
2368,212710.44388680335
2369,216482.2205456404
2370,169217.7292235474
2371,166246.1557147394
2372,194088.11282643685
2373,290465.63602444215
2374,315886.39062140405
2375,252112.62444703822
2376,270030.03955460904
2377,329448.0395680717
2378,144764.67333924596
2379,194708.2868074306
2380,148768.2941813828
2381,168339.6292826494
2382,213559.57630053686
2383,202842.71019902846
2384,247205.91330060986
2385,160983.81544576044
2386,133649.30888724863
2387,137137.7645114693
2388,105311.42844774263
2389,118215.51805942674
2390,149931.80211278985
2391,145461.76864946226
2392,113918.73539814532
2393,172405.2919490017
2394,143757.7336849845
2395,211743.6913986375
2396,143918.3832804953
2397,222738.69012013852
2398,134046.75867693347
2399,65711.68779717814
2400,63899.93296144061
2401,121781.79006710224
2402,138289.99180305848
2403,145802.42595680966
2404,154268.82611500408
2405,158773.5770577899
2406,139832.5204135455
2407,124896.82426073884
2408,149853.9894506054
2409,120654.82293333168
2410,172203.69226835796
2411,113476.92868809037
2412,160156.39412036084
2413,130959.63851328472
2414,158424.66168638162
2415,133397.12620036746
2416,128419.69560177489
2417,131485.3182509846
2418,131908.95184908577
2419,125022.30634815592
2420,120903.76937469684
2421,144878.36481916785
2422,108120.91688994959
2423,116263.20237126012
2424,165022.53506640415
2425,189813.67060947686
2426,128033.52292582869
2427,133028.47564261084
2428,184233.36938687006
2429,113019.59391497048
2430,131993.10953131662
2431,107334.12137078878
2432,148040.30096638866
2433,149016.0238623059
2434,139569.36394294404
2435,151980.95420243568
2436,104927.56010300599
2437,103202.7024425491
2438,123150.60486599768
2439,102109.38344538603
2440,124066.83203435525
2441,94791.29548918146
2442,97765.3523381696
2443,125443.92078966642
2444,132050.88289573236
2445,87320.82869328969
2446,131856.1529904363
2447,182057.57380973743
2448,130534.49443982444
2449,111347.75059602135
2450,158204.75617095263
2451,118739.84641123364
2452,192070.1281487273
2453,93260.0163064276
2454,116716.56320273546
2455,118768.79716712632
2456,135436.48496592132
2457,136218.91709082416
2458,127288.0368445269
2459,107048.89634525827
2460,139117.37077880104
2461,126783.7192931173
2462,135216.36949759343
2463,124318.92104119547
2464,168301.96017687
2465,141035.25487375646
2466,117388.04274347349
2467,131881.87426821335
2468,81945.32883376174
2469,81142.7340209106
2470,195210.93264622672
2471,219336.49405567907
2472,164008.8134111694
2473,117659.12355815085
2474,77628.30794932568
2475,208951.52446966752
2476,114950.08212759107
2477,126581.50278966351
2478,152921.7182064345
2479,106976.7719461928
2480,155186.7862262366
2481,120662.01345962149
2482,126330.53270407682
2483,111656.51183691615
2484,121414.40879136634
2485,123443.00641688111
2486,150641.3550137527
2487,164756.01612682705
2488,165649.62473145447
2489,157413.040273536
2490,147512.95561029186
2491,93151.00729930834
2492,197918.19212665837
2493,155562.77863873655
2494,150663.81718572523
2495,87684.42214007431
2496,241145.80990916895
2497,152148.00727140292
2498,108481.7648754922
2499,87519.3439231526
2500,120017.25219181672
2501,135774.85985078695
2502,144729.54878834536
2503,95874.83715097926
2504,172299.01013032653
2505,226130.3255814458
2506,248530.54006008286
2507,279802.0838614481
2508,249221.10160466548
2509,219494.48455300299
2510,221203.3810101615
2511,176402.81704134235
2512,208522.40427184635
2513,220548.49356837926
2514,275249.609326215
2515,150106.7949915941
2516,174194.4358610405
2517,147094.8070984232
2518,155774.64812986625
2519,234260.19232971745
2520,220266.75651453875
2521,188877.12907521217
2522,221832.03422100958
2523,119973.40392602175
2524,135908.05079069705
2525,149227.6867159712
2526,138483.22075543526
2527,116289.86797896455
2528,128987.08033182022
2529,134755.16952304787
2530,128416.83228292466
2531,252714.1958390556
2532,223986.54376910243
2533,193165.00000657956
2534,233535.4371789032
2535,296904.9936910975
2536,234333.64213950446
2537,244055.4208405836
2538,182748.22586802047
2539,190285.867113332
2540,176354.11088718116
2541,182508.25680761674
2542,163495.9398945606
2543,119735.4063825528
2544,118598.15292682932
2545,135824.89085598098
2546,122599.09480399027
2547,138109.34031445868
2548,148636.18267294523
2549,153848.10368300363
2550,518753.16806127736
2551,140802.4708824678
2552,127932.0832394523
2553,76720.93867118799
2554,97389.03138026113
2555,114443.28932427
2556,98880.85253157692
2557,108085.45449416178
2558,144950.5171390238
2559,142460.28775052063
2560,153460.77655233638
2561,146713.79120393755
2562,140675.11334176804
2563,152025.1770948706
2564,202616.53161648876
2565,137902.602702682
2566,157374.25585709309
2567,143178.2343196285
2568,202421.72320412268
2569,227972.27967677417
2570,117552.73029063085
2571,188342.3503976734
2572,149141.55806232363
2573,218217.8417988161
2574,292966.6049984
2575,131221.1693549697
2576,120475.48963639305
2577,153580.17667551507
2578,83572.45514663578
2579,63355.43146000364
2580,88678.62539174016
2581,93428.21684368349
2582,102027.68294582788
2583,272451.7978538929
2584,175622.68718349165
2585,182753.51509865216
2586,223913.5296122626
2587,199048.2339872722
2588,140151.73965854407
2589,149540.30129877897
2590,198415.4874202436
2591,227350.52368886644
2592,210398.94064760875
2593,253024.61783046654
2594,185690.39984590764
2595,205458.563372915
2596,287007.35122923733
2597,185491.47271924687
2598,281835.49350211874
2599,339160.25153813616
2600,151610.36484076607
2601,142323.87305581014
2602,85101.64117908553
2603,93742.85289592714
2604,91197.02855948356
2605,81465.24647342185
2606,143550.78706752838
2607,199971.31944902596
2608,196847.33383332705
2609,174316.2883941325
2610,109818.87338152817
2611,121681.57709322797
2612,161466.39421310107
2613,129448.49490069006
2614,123983.11716674766
2615,153820.3518028831
2616,144205.5613206948
2617,176892.616279094
2618,192982.9061385387
2619,196768.8833885581
2620,187580.34804647428
2621,176015.7751966971
2622,178522.35048136604
2623,244041.64225150377
2624,301153.60149919696
2625,293457.8080036505
2626,173254.69644926902
2627,168518.72339724432
2628,483359.9853849872
2629,495165.11635779333
2630,387717.3707336849
2631,470755.11299984675
2632,419134.4976648691
2633,317980.8221524679
2634,438823.3772712939
2635,158671.67580574861
2636,173415.1114472081
2637,180093.44017698878
2638,253980.51637318425
2639,192634.93046222333
2640,151710.12245897786
2641,105305.50393252764
2642,187879.7517231381
2643,103594.53433233513
2644,117483.33753393068
2645,109852.71125163736
2646,95775.4463542845
2647,103168.11521569305
2648,140322.16241414336
2649,154898.51857217678
2650,138902.4971684338
2651,139017.4960863216
2652,400425.46338227694
2653,253922.16553165723
2654,256144.1984313157
2655,405032.62176397216
2656,323207.1586827261
2657,351968.74453431834
2658,309733.57757990895
2659,309061.6698050769
2660,364307.4892540165
2661,356990.43331437046
2662,366636.6835451991
2663,295468.37748146185
2664,274266.73304591683
2665,330003.1137412833
2666,279958.00343741494
2667,171156.18024835052
2668,180974.60214462702
2669,180912.8854816007
2670,273912.7377000097
2671,189346.580552664
2672,193336.27346779325
2673,197355.98091050432
2674,191830.43824412
2675,174022.56620931433
2676,193932.24314117694
2677,198786.4856843753
2678,246877.385311081
2679,279838.6130948039
2680,288028.92748648266
2681,400048.51682106225
2682,320707.06136461545
2683,495265.84773934743
2684,322830.1840801239
2685,336018.4715167096
2686,245121.92417541175
2687,309803.1003158002
2688,217113.2979713628
2689,207299.4472164472
2690,421900.7125955053
2691,187455.3755280266
2692,140243.03285451644
2693,198564.72866637702
2694,138617.49334841632
2695,192865.86718677875
2696,186219.06307026924
2697,184863.73983959953
2698,195459.17060726616
2699,170537.45106461307
2700,155888.6302094305
2701,149689.74096687633
2702,113130.03999947725
2703,127783.07193002984
2704,141221.99021648848
2705,115828.7480735955
2706,113026.61968788109
2707,124514.78067105485
2708,133161.00337438117
2709,104852.67810859719
2710,127107.00365205067
2711,266752.88450459205
2712,389704.3734305755
2713,170578.49248681858
2714,151687.07367112473
2715,168943.38142151397
2716,144559.56762486254
2717,192600.49365972445
2718,220452.54825510713
2719,153170.19325715385
2720,174231.2697797973
2721,131068.5659553158
2722,160736.54152786214
2723,143990.9518414887
2724,125763.85469966051
2725,130405.86512853681
2726,147411.59884009694
2727,175269.25045767103
2728,186907.02825300422
2729,149831.35662660125
2730,147578.1026551597
2731,132945.45403952338
2732,132944.36516415165
2733,160646.43922504823
2734,137891.889129819
