id,sentiment
11327_3,0.010359778068959713
10681_8,0.9484519362449646
808_3,0.5531598925590515
546_7,0.9673650860786438
10765_1,2.5514111712254817e-06
7189_9,0.776620090007782
6005_9,0.9917288422584534
11915_9,0.9473776817321777
5740_10,0.9251473546028137
7097_10,0.17280833423137665
9573_10,0.5603621006011963
5084_4,0.47899314761161804
12332_7,0.7552154064178467
8154_1,0.006124589126557112
5610_1,0.11929827183485031
5323_9,0.9524068236351013
11034_8,0.6675769686698914
3977_2,0.1932247430086136
12380_7,0.25869184732437134
1737_8,0.9467647075653076
6030_9,0.5881828665733337
5918_7,0.818488359451294
7061_9,0.6855507493019104
266_8,0.7811920046806335
1375_10,0.9429468512535095
8648_3,2.3037044627471914e-07
10146_10,0.967850923538208
4578_10,0.9786279797554016
4685_8,0.9514251351356506
11843_9,0.7449768781661987
5467_10,0.9880372285842896
10140_10,0.874923586845398
7721_8,0.8639426231384277
11208_10,0.4933611750602722
1063_10,0.934099555015564
8260_10,0.7515268921852112
3182_9,0.9361611008644104
2797_8,0.876728355884552
7613_2,0.6662279367446899
11624_4,0.11399086564779282
4847_10,0.9195771217346191
10684_7,0.6321566700935364
6312_1,0.11148317903280258
4925_3,0.007590095978230238
4125_1,0.004461283795535564
2394_10,0.9941167831420898
12105_10,0.6081288456916809
7812_1,0.01605876162648201
1061_8,0.9263529777526855
9343_3,0.7793096899986267
7696_10,0.9922239780426025
9355_10,0.9903337359428406
782_9,0.9702851176261902
9882_10,0.9597421288490295
10642_10,0.8729270100593567
7410_2,0.0002191102394135669
9591_4,0.03580421209335327
11902_3,0.0192446019500494
3495_7,0.02708744816482067
6733_1,0.04465703293681145
4552_1,5.583060101344017e-06
6722_1,0.18328168988227844
188_10,0.9585131406784058
5099_10,0.9168403744697571
10313_1,0.2705311179161072
6756_9,0.8164973258972168
6622_2,0.013073613867163658
4807_10,0.9780780673027039
7173_3,0.09064625948667526
11321_8,0.6262472867965698
7909_9,0.1456693410873413
8012_7,0.024124780669808388
8615_4,0.12067168205976486
8117_10,0.9521198272705078
1892_10,0.8730698823928833
4617_1,0.07296465337276459
1893_8,0.972002387046814
5435_1,0.027498139068484306
162_3,0.010126989334821701
6516_10,0.9725887179374695
11588_7,0.9677935242652893
2006_1,0.09687288105487823
1594_4,0.1071506142616272
1472_1,0.03393997624516487
3647_1,0.11860255897045135
174_7,0.8853922486305237
5539_7,0.039742689579725266
3384_10,0.9976903200149536
3811_4,0.10702481120824814
4079_8,0.22201284766197205
1179_7,0.7905029058456421
3069_9,0.9862968921661377
3769_8,0.3418329656124115
9247_10,0.7376343607902527
10434_1,8.721143967704847e-05
1147_10,0.9570451378822327
5344_7,0.9047617316246033
8073_10,0.9690198302268982
7833_3,0.014583634212613106
8370_1,0.013733397237956524
9007_8,0.15035691857337952
6624_7,0.5412179231643677
6683_3,0.1165858581662178
12275_7,0.36781203746795654
11927_8,0.8716896772384644
1560_10,0.9760529398918152
1325_9,0.8614524006843567
3548_8,0.05832158401608467
607_1,0.0007024967344477773
6702_7,0.8108859658241272
5702_3,0.0052997879683971405
11345_8,0.9826002717018127
3428_4,0.1280529648065567
7209_9,0.9813000559806824
8425_8,0.9716520309448242
3087_1,0.09259901195764542
1119_8,0.1912386119365692
5715_3,0.26985713839530945
8645_1,0.0008521751733496785
2149_3,0.004353929776698351
10403_10,0.9443897604942322
5628_1,0.06707378476858139
5570_10,0.9853899478912354
1613_3,0.008312900550663471
1454_4,0.8257120251655579
5094_3,0.11203604191541672
7982_1,0.07428190857172012
6894_2,0.5774574875831604
6554_1,0.43274906277656555
4721_3,0.0018061832524836063
6904_4,0.08414248377084732
893_8,0.9877909421920776
4605_4,0.6820837259292603
11516_7,0.49547383189201355
11718_7,0.9827716946601868
5956_1,0.004109447356313467
7455_9,0.9579933285713196
6396_4,0.44543999433517456
1223_8,0.7816784977912903
8556_1,0.04417112097144127
6108_8,0.5845056176185608
11690_1,0.0033719909843057394
3778_9,0.5177682638168335
3627_4,0.36574622988700867
8256_4,0.055981576442718506
533_1,4.997372889192775e-05
5235_4,0.004263375420123339
621_2,0.04897210747003555
5365_1,0.17493367195129395
8180_3,0.11200907826423645
7396_7,0.186649352312088
9776_10,0.9701074361801147
8175_10,0.9667332172393799
3128_1,0.06369318068027496
4606_1,0.17911407351493835
6158_2,0.0484733022749424
3281_10,0.9088289737701416
4723_4,0.0431729331612587
11994_3,0.07600151002407074
7701_1,5.586212864727713e-06
103_3,0.1434386968612671
8908_10,0.8976315855979919
8876_1,0.021380672231316566
7519_9,0.7437480688095093
12456_8,0.6290563344955444
9514_8,0.4923528730869293
8680_8,0.49959614872932434
12402_10,0.7675540447235107
362_2,0.31703048944473267
9825_7,0.9486109018325806
2913_3,0.27200964093208313
7164_8,0.9856736063957214
11177_7,0.6042383909225464
5707_10,0.9621875286102295
8103_10,0.7535859942436218
6289_1,0.07863913476467133
11754_1,0.09411856532096863
11640_10,0.7038347721099854
9933_7,0.8605776429176331
185_10,0.9607097506523132
242_10,0.9867610931396484
9369_8,0.9440716505050659
7453_10,0.47468313574790955
7514_7,0.16116169095039368
10860_2,0.04512396827340126
8663_8,0.5525748133659363
9108_1,0.021951863542199135
7941_1,0.009379621595144272
10116_1,3.514812124194577e-05
9841_4,0.04901166632771492
4512_9,0.8696062564849854
4853_2,0.05817476660013199
2664_4,0.15326331555843353
9966_10,0.9624688625335693
5167_2,0.031371619552373886
3894_2,0.003192734904587269
3929_8,0.8975875973701477
7165_10,0.866357147693634
5451_8,0.7389891147613525
2947_4,0.16267581284046173
4611_10,0.7831525206565857
5807_1,0.09794602543115616
9464_8,0.87420254945755
3124_10,0.6538398265838623
2705_4,0.9755824208259583
12187_8,0.923818051815033
12319_10,0.9492462873458862
9874_3,0.02436465211212635
3406_4,0.04606977105140686
2327_10,0.9682059288024902
605_10,0.9727027416229248
8080_4,0.05104260519146919
3074_10,0.9799410700798035
2499_3,0.00721406564116478
1013_1,0.15699246525764465
11535_1,0.026266584172844887
4118_7,0.7524683475494385
10492_8,0.9544076919555664
2129_4,0.2002764195203781
9814_10,0.6728766560554504
10671_9,0.7170396447181702
5980_10,0.9610709547996521
2755_2,0.3478256165981293
5461_2,0.7529510259628296
11979_1,0.04624132812023163
8810_1,0.005492289550602436
852_7,0.8756322860717773
10961_4,0.05065178871154785
7436_4,0.06533545255661011
11281_3,0.8897625803947449
4208_3,0.09672045707702637
8213_10,0.4355373680591583
9851_2,0.2839270532131195
4713_7,0.4476114809513092
9528_1,0.9826465845108032
3595_10,0.9795740842819214
5785_3,0.37024936079978943
10370_3,0.01013781689107418
1980_3,0.06288260221481323
8800_4,0.03128106892108917
4437_3,0.025711478665471077
28_3,0.03868938237428665
12171_1,0.6036250591278076
9359_3,0.07385595887899399
3831_9,0.9929091930389404
10962_7,0.9810355305671692
1500_9,0.8428581357002258
11470_10,0.9639383554458618
11843_3,0.18230760097503662
11200_4,0.46529901027679443
1067_1,0.029362697154283524
3333_1,0.028629811480641365
4487_4,0.936042070388794
6428_1,0.018564723432064056
575_7,0.07501160353422165
10904_9,0.9192551970481873
11821_2,0.22873492538928986
11605_1,0.002256124746054411
1111_7,0.9063646793365479
10295_1,0.1417376548051834
1146_4,0.005640742368996143
2405_9,0.0069356816820800304
11081_10,0.8750634789466858
2201_10,0.9829977750778198
4844_1,0.0042251828126609325
11007_8,0.934985876083374
6535_7,0.923477292060852
2653_4,0.03276024013757706
8245_10,0.7572763562202454
9951_8,0.954440712928772
6133_8,0.07828070223331451
10006_2,0.0055077169090509415
7350_1,0.2812337577342987
4509_9,0.99015873670578
948_1,0.014990486204624176
3987_1,0.12988117337226868
2947_10,0.04902752861380577
6041_3,9.527652196084091e-07
2946_1,0.035738907754421234
11967_4,0.02346470020711422
1185_10,0.9928765892982483
10323_2,0.37950053811073303
11706_2,0.00030259121558628976
3663_1,0.016255607828497887
5602_10,0.9848265647888184
4870_10,0.8500233292579651
1994_1,3.0336239433381706e-05
10807_7,0.9525819420814514
6871_3,0.8148017525672913
1175_2,0.00045256494195200503
10919_7,0.9755715131759644
8127_10,0.8297426104545593
12497_4,0.16812752187252045
3274_1,0.23206201195716858
2568_3,0.26058074831962585
840_2,0.0033779155928641558
5626_10,0.977301836013794
7561_10,0.963320255279541
4600_3,0.3184753656387329
3324_9,0.36271193623542786
8899_7,0.9407020211219788
5592_8,0.6309617161750793
12483_4,0.004135126248002052
7874_1,0.0001174305216409266
5878_10,0.954655110836029
4303_9,0.594508171081543
9421_1,0.007876371964812279
10269_4,0.31377431750297546
10615_2,0.003413190832361579
2634_10,0.8257409334182739
7522_1,0.02389533631503582
9289_10,0.397990882396698
4636_10,0.7577806711196899
1241_7,0.3368273377418518
9458_9,0.8365116119384766
11690_10,0.9856908917427063
7176_4,0.2773075997829437
6212_10,0.9175054430961609
6319_1,0.0011752923019230366
5229_3,0.11225193738937378
466_9,0.9851674437522888
8693_2,0.5509085059165955
2952_10,0.9400061368942261
1128_1,0.04159136489033699
3975_10,0.8633406758308411
11365_10,0.6900280714035034
2074_9,0.9284201860427856
9768_10,0.9469537734985352
4895_1,0.06948798149824142
5726_10,0.9971910119056702
9993_10,0.9612551927566528
11319_2,0.410844087600708
10561_2,0.06931847333908081
5455_8,0.9171936511993408
10684_3,0.025047380477190018
3652_3,0.04646774381399155
7825_1,0.11129523813724518
8806_1,0.08262564241886139
275_10,0.9678645730018616
2246_1,0.0012584248324856162
11968_2,0.00023060102830640972
2528_1,0.589902400970459
8491_8,0.27770575881004333
13_1,0.5408573746681213
4530_8,0.8420050144195557
5207_3,0.0011889887973666191
11648_10,0.9784432649612427
8260_1,0.03138212487101555
10730_10,0.8821933269500732
10402_3,0.4265086054801941
8077_1,0.012536842375993729
8598_8,0.9671540856361389
2809_3,0.0008984370506368577
12490_10,0.9803476333618164
1447_9,0.9368313550949097
1605_3,0.5361749529838562
2311_4,0.00972168892621994
3235_9,0.6407251358032227
5725_10,0.9504324197769165
9025_10,0.9563714861869812
6049_9,0.9063661098480225
4803_10,0.9977789521217346
191_9,0.9860327839851379
420_3,0.5504081845283508
5238_2,0.08024974167346954
1280_9,0.986548125743866
9408_4,0.2721729576587677
819_1,0.00456608971580863
1656_4,0.032477427273988724
9964_3,0.10142304003238678
10404_4,0.34372806549072266
12369_10,0.6540471911430359
6423_1,0.0068421862088143826
9942_8,0.09106916934251785
1519_1,0.04337006062269211
100_10,0.9405019879341125
3216_10,0.9189044237136841
3909_10,0.814470648765564
5034_7,0.9582674503326416
14_8,0.9949609041213989
5891_3,0.046132612973451614
8496_10,0.9944496154785156
7429_1,0.015031089074909687
9457_1,0.08109653741121292
9602_8,0.854215681552887
4198_1,0.027727533131837845
154_2,0.2325434535741806
5070_2,0.031175166368484497
4207_8,0.9164666533470154
7758_8,0.9017992615699768
4439_9,0.8862186670303345
12042_1,0.002266890602186322
7244_1,0.002678008982911706
6854_1,0.13158074021339417
11932_10,0.9215568900108337
4151_10,0.9286342859268188
7265_1,0.0010368939256295562
10272_7,0.9912715554237366
4256_4,0.046611033380031586
1225_7,0.9042994379997253
956_10,0.9774641394615173
6389_2,0.017578531056642532
1365_4,0.006259414367377758
4752_7,0.9093747138977051
276_10,0.9938485026359558
8766_9,0.27775508165359497
11225_10,0.9436451196670532
6920_1,0.061157047748565674
11536_1,3.386755270184949e-05
1923_9,0.9640178680419922
11460_10,0.7282488346099854
10054_7,0.6591669321060181
10845_1,0.0018117643194273114
10231_4,0.12025535851716995
9430_8,0.826577365398407
3226_2,0.0012151234550401568
4298_3,0.13694055378437042
10635_4,0.13613644242286682
10567_4,0.17649047076702118
5460_10,0.9352309107780457
7310_7,0.12085623294115067
10330_2,0.0015549376839771867
5151_9,0.9951304197311401
11_3,0.8656145334243774
1448_8,0.6926940679550171
10130_8,0.3013109266757965
2199_3,0.0016988831339403987
1761_10,0.9723328351974487
2782_1,0.01529635302722454
7618_10,0.9686501622200012
85_10,0.704197108745575
5730_3,0.0013429998653009534
3641_1,0.2209720015525818
8190_9,0.9890333414077759
9533_10,0.9913468956947327
9508_1,0.03186998516321182
237_8,0.9938876032829285
3981_7,0.30831634998321533
7194_9,0.8923736810684204
10584_8,0.6317986845970154
248_2,0.004949615336954594
8358_4,0.09193620085716248
1218_1,0.0015614867443218827
4191_10,0.04275985062122345
3090_8,0.7683588862419128
11923_2,0.015008571557700634
1640_8,0.4741004407405853
9972_3,0.0410001315176487
11818_4,0.060283444821834564
4350_10,0.9935670495033264
877_10,0.2597903311252594
10017_8,0.6942792534828186
7975_10,0.964897096157074
8436_1,0.019583571702241898
6024_7,0.6493778824806213
3112_1,0.004364681430160999
951_10,0.8432995676994324
1622_1,0.0041355895809829235
191_3,0.4332709014415741
5669_1,0.005284721497446299
1891_4,0.028102314099669456
12173_9,0.5421058535575867
7887_7,0.1122639924287796
3256_10,0.5202887654304504
5419_1,0.00015978114970494062
7635_1,0.024400167167186737
8297_2,0.04373116418719292
7137_8,0.43029332160949707
7562_3,0.015808580443263054
9944_1,0.005603167228400707
4288_1,0.00012032737140543759
8087_1,0.07408507168292999
4771_10,0.9311209321022034
10482_10,0.9347935318946838
5324_10,0.9745497107505798
3080_1,0.09196411073207855
10923_7,0.35315459966659546
1753_7,0.9683124423027039
317_10,0.9760890603065491
12474_8,0.7735230922698975
773_8,0.9762063026428223
388_1,0.04882178455591202
12141_2,0.29747238755226135
5667_1,0.0885838195681572
1071_9,0.965349018573761
2897_10,0.9591712951660156
9481_4,0.3502696752548218
12025_1,0.00361464056186378
8879_7,0.610388994216919
5683_1,0.014224705286324024
7026_1,0.01027009915560484
2439_1,0.11236605793237686
3631_7,0.8949494361877441
1650_9,0.19941118359565735
5378_7,0.9925233721733093
9745_1,5.828320354339667e-05
11563_8,0.8178540468215942
299_8,0.9900630116462708
9471_2,0.1387702375650406
1866_1,0.24931757152080536
2639_4,0.14859013259410858
5122_1,0.0017789258854463696
12341_7,0.8600865602493286
2936_8,0.9235565662384033
8647_10,0.04227374866604805
4255_9,0.8691458106040955
7262_8,0.4751666784286499
8413_10,0.8721660375595093
10080_1,0.08918341249227524
3973_1,0.33751994371414185
8752_9,0.9767235517501831
4018_2,0.06338971108198166
7669_1,0.012183011509478092
10421_4,0.003788913367316127
7854_8,0.9626824855804443
162_8,0.1553466022014618
11614_9,0.8267138004302979
11343_8,0.9670746922492981
1708_7,0.06239383667707443
7115_4,0.7026664018630981
10498_10,0.0991537943482399
2944_8,0.917586624622345
10474_3,0.057507261633872986
1263_1,0.01557682454586029
1693_4,0.6927883625030518
9600_9,0.499843955039978
11173_2,0.06720847636461258
3961_2,0.11591196060180664
8011_1,0.5624743700027466
7386_8,0.8008602857589722
8787_8,0.805686354637146
12349_9,0.9126463532447815
1776_4,0.042386654764413834
5885_4,0.9221391677856445
220_4,0.031712234020233154
5547_8,0.9470192790031433
2853_1,0.06454546749591827
2157_2,0.05668936297297478
11667_2,0.6929647326469421
194_7,0.6147032380104065
1633_1,0.003072587540373206
6897_2,0.009265895001590252
11568_2,0.05734458938241005
9219_1,0.041249483823776245
477_8,0.7143827676773071
8980_3,0.8248082399368286
4612_10,0.5357538461685181
8030_10,0.9894816875457764
1846_8,0.9989145994186401
2786_8,0.6536904573440552
2634_1,0.07311846315860748
3110_8,0.8998021483421326
11587_8,0.9605128169059753
11262_8,0.9425866007804871
5680_7,0.0226653553545475
4583_4,0.2108098566532135
1451_1,0.0015711436280980706
4244_4,0.0001674009981798008
6176_4,0.0004548695287667215
8851_10,0.9577342867851257
908_9,0.9958345890045166
7494_9,0.07641525566577911
8061_3,0.015449902974069118
789_1,0.4042995572090149
2374_7,0.9064508676528931
11225_3,0.038366176187992096
4467_4,0.009020380675792694
8516_10,0.2793661952018738
4121_10,0.9779976010322571
10267_7,0.0239756740629673
6040_8,0.6139470934867859
8338_7,0.7188435792922974
2903_7,0.9788397550582886
6662_9,0.903620183467865
5333_10,0.8814941048622131
7470_4,0.0525803416967392
8813_1,0.2695968449115753
4514_3,0.7787801027297974
9584_7,0.10329592227935791
11706_8,0.9659371972084045
11538_8,0.8196770548820496
4210_1,0.00030480066197924316
8984_1,0.008669598028063774
3431_4,0.019683098420500755
4973_10,0.9556019306182861
12260_1,0.0020629114005714655
4267_10,0.9714926481246948
9906_9,0.9884353876113892
670_7,0.984531581401825
6270_3,0.0030410659965127707
5164_4,0.11957498639822006
9741_2,0.019186269491910934
3761_8,0.7433286905288696
2651_2,0.15724937617778778
7448_10,0.9857265949249268
7184_9,0.8882154822349548
1313_9,0.7318469285964966
10654_8,0.9789789319038391
7151_1,0.0007515548495575786
2320_10,0.888369083404541
12033_7,0.4470847249031067
6429_1,0.00438163336366415
1420_4,0.2621847987174988
3002_7,0.7871987819671631
1299_1,0.1041400134563446
7897_9,0.9688502550125122
1529_4,0.00447615422308445
9760_2,0.03227232024073601
11318_1,0.13280779123306274
2217_3,0.08863773941993713
11641_2,0.02209312468767166
7238_10,0.9787158966064453
7710_8,0.930927038192749
12011_8,0.9197842478752136
4495_7,0.9742711186408997
11144_4,0.16627338528633118
5625_2,0.0035117603838443756
2926_7,0.14916713535785675
8538_8,0.8964051008224487
8875_10,0.5959421396255493
10881_10,0.9633429050445557
1662_7,0.7342762351036072
4560_9,0.3016784191131592
6714_4,0.00018758911755867302
9059_10,0.9606849551200867
6631_10,0.05553944781422615
8520_1,0.08514975011348724
918_4,0.6827316880226135
3102_10,0.9311140775680542
3611_2,0.01420998852699995
8434_10,0.9478645324707031
681_7,0.9667977094650269
7386_4,0.0051978579722344875
7566_9,0.019290192052721977
10110_10,0.8130942583084106
10486_10,0.9905887842178345
1492_3,0.5343941450119019
11823_1,0.10810640454292297
2331_9,0.9912302494049072
2200_2,0.04903212934732437
9547_1,0.04182041808962822
785_2,0.005554703529924154
5101_4,0.3800235986709595
5657_10,0.5056180357933044
6902_7,0.555807888507843
1490_9,0.8585744500160217
7148_9,0.7980562448501587
7387_8,0.6231245994567871
8277_9,0.8497092723846436
6912_7,0.9521821141242981
170_2,0.4289260506629944
7702_10,0.9761880040168762
4393_3,0.0007235710509121418
2608_3,0.7946505546569824
4931_8,0.9930945634841919
10589_10,0.6677069664001465
8623_4,0.02673920802772045
6057_2,0.002305093454197049
2704_9,0.9815822839736938
1790_2,0.8303715586662292
12370_1,8.720120968064293e-05
159_1,0.001379532041028142
343_9,0.9992111921310425
2128_9,0.9728372097015381
11181_8,0.9262102842330933
11775_10,0.9592559337615967
3514_10,0.9561780095100403
6993_2,0.00984596461057663
2866_9,0.5811262726783752
1000_9,0.9614781141281128
11772_7,0.584482729434967
3355_9,0.03647075220942497
8519_8,0.6167663931846619
7879_3,0.04113396629691124
4332_10,0.8254071474075317
5403_1,0.012361852452158928
1514_7,0.010705719701945782
7904_1,0.004700375255197287
10550_2,0.5687158107757568
11442_10,0.9061886072158813
2821_3,0.13535279035568237
5766_1,4.126710337004624e-05
8061_9,0.9360360503196716
2166_1,0.0010661259293556213
6206_1,0.006188853178173304
11124_2,0.008495711721479893
7625_10,0.7723072171211243
90_9,0.723533034324646
7959_10,0.8266053795814514
7029_10,0.5478489398956299
779_8,0.99832683801651
1101_4,0.016518762335181236
11189_4,0.0044867913238704205
9790_4,0.037722259759902954
10861_1,0.0247289277613163
5902_2,0.0031859115697443485
9545_10,0.2886081039905548
3730_1,9.486277849646285e-05
4951_9,0.5171138644218445
3295_1,0.02553311362862587
9495_2,0.4122236669063568
2876_1,0.6883248686790466
2796_1,0.00595405139029026
10338_3,0.21882988512516022
10913_7,0.21465834975242615
4685_2,0.00030306557891890407
11586_1,0.2703450918197632
4904_7,0.4814288020133972
7110_7,0.68142169713974
2086_4,0.429251104593277
7372_7,0.9644902944564819
135_9,0.983953595161438
7038_3,0.30152690410614014
1119_2,0.029016612097620964
5057_8,0.27064692974090576
3479_10,0.9872536063194275
6489_8,0.9975154399871826
4910_8,0.9164133667945862
5979_10,0.9383968114852905
11304_1,0.06334885209798813
2102_9,0.9936686158180237
8048_1,0.002669353736564517
12153_7,0.6694566607475281
4832_8,0.9203208088874817
3079_9,0.8532858490943909
8254_2,0.01751563511788845
7981_7,0.9248597025871277
611_1,0.13341458141803741
307_10,0.7668218016624451
8861_3,0.11321321129798889
4635_4,0.6226637959480286
6197_7,0.9355342388153076
6739_3,0.06808575987815857
8588_9,0.9463367462158203
8461_7,0.41366881132125854
10089_1,0.324125736951828
2609_7,0.6793344020843506
1418_3,0.16758255660533905
2661_10,0.953835666179657
1253_9,0.584830105304718
8815_9,0.817022442817688
9867_8,0.9474021196365356
2155_1,0.05650990083813667
12259_4,0.06838415563106537
11224_3,0.2076888084411621
4781_1,0.0002824422554112971
4354_9,0.9882899522781372
9629_9,0.8823201656341553
3629_9,0.9776192903518677
6445_10,0.904496967792511
9526_10,0.9485124349594116
5138_2,0.09448753297328949
349_10,0.9379351735115051
2099_7,0.6075587272644043
4411_1,0.7132704257965088
8127_3,0.014782434329390526
5225_8,0.4332832396030426
7970_3,0.022988874465227127
5688_7,0.7155425548553467
12099_3,0.29087358713150024
6020_4,0.023629341274499893
3892_8,0.84600430727005
2098_8,0.871247410774231
4851_7,0.9855680465698242
10967_10,0.39227113127708435
6230_4,0.35684388875961304
2211_2,0.005101287271827459
11978_10,0.92353755235672
8802_1,0.021487155929207802
11010_3,0.023253705352544785
10083_2,0.23819811642169952
5588_10,0.07176516950130463
958_10,0.4130863547325134
6771_4,0.37492841482162476
6767_9,0.8434287905693054
7302_10,0.7814182639122009
5324_3,0.02127164416015148
7737_10,0.9880043864250183
8603_10,0.8679693937301636
3029_7,0.9932140111923218
8640_2,0.0034583203960210085
2139_1,0.00164428586140275
6305_10,0.9693112969398499
6884_7,0.9803948402404785
5534_8,0.8170221447944641
7619_8,0.8789787888526917
10057_8,0.880377471446991
972_7,0.9828141927719116
6245_8,0.9141483902931213
6627_7,0.980884313583374
3621_10,0.28428414463996887
2290_4,0.7756192684173584
24_4,0.08896849304437637
5689_1,0.0006028055213391781
6497_4,0.05519234761595726
12405_4,0.905758798122406
11720_7,0.9622319340705872
10088_1,0.023043010383844376
9258_9,0.9940999150276184
354_4,0.4776068925857544
4770_10,0.9320490956306458
1035_3,0.5270628929138184
739_1,0.00491991126909852
6267_7,0.9680172204971313
1562_8,0.8468582630157471
1438_1,0.00047992836334742606
281_8,0.981526255607605
1818_1,0.6060441732406616
3943_3,0.030664190649986267
8116_4,0.7015687227249146
6984_1,9.787506132852286e-05
5330_4,0.000869475887157023
8821_8,0.9615915417671204
10484_10,0.980887770652771
1886_4,0.015113727189600468
7943_2,0.04948507621884346
6438_7,0.9895540475845337
8931_10,0.6240749955177307
10538_10,0.6172478199005127
534_10,0.9632925987243652
7329_2,0.00533950375393033
6614_2,0.8120418190956116
710_10,0.9823264479637146
3120_4,0.08370037376880646
9046_1,0.00468972185626626
5638_2,0.4810214936733246
2455_4,0.0875464454293251
2652_3,0.47015103697776794
11006_4,0.15223722159862518
5065_3,0.0013237358070909977
9805_10,0.9273315668106079
7092_8,0.9806360602378845
1735_10,0.6523062586784363
3609_1,0.02676071785390377
1201_10,0.9659584164619446
11024_9,0.9402745962142944
3807_10,0.8593880534172058
4483_10,0.3075229823589325
4510_7,0.9088271260261536
8037_1,0.11451362073421478
1760_1,0.01106969639658928
133_8,0.9348502159118652
9039_8,0.9620139598846436
8462_4,0.7253756523132324
2468_10,0.9522362351417542
7684_3,0.010766786523163319
10350_9,0.9770177602767944
1199_10,0.9963082671165466
8560_1,0.01655215211212635
6405_3,4.114839612157084e-06
1295_1,0.0003048177750315517
6420_1,0.004364608787000179
12183_9,0.928540050983429
11619_1,0.002474527806043625
1415_9,0.8431546688079834
9414_1,2.2216481738723814e-05
7640_4,0.04490865021944046
9211_9,0.9578539133071899
557_9,0.44992902874946594
4501_9,0.9411404728889465
8711_10,0.656196117401123
2402_1,0.6061156392097473
4586_10,0.9562203884124756
176_3,0.2057378888130188
3545_1,0.007957822643220425
8932_1,5.074048021924682e-05
5829_10,0.9575061798095703
3409_10,0.9868249297142029
3636_3,0.3642401397228241
12048_7,0.8719831705093384
10468_10,0.9194359183311462
11546_10,0.9304777979850769
9444_10,0.9676113724708557
6275_1,1.0927738912869245e-05
152_4,0.8274109959602356
4767_9,0.7057927250862122
6751_1,0.0008284264476969838
10245_4,0.027378762140870094
5407_8,0.6951628923416138
1923_1,0.13113875687122345
515_9,0.37467700242996216
9988_1,0.045873746275901794
5928_8,0.9844714999198914
10163_4,0.0901273787021637
7969_10,0.7966123223304749
1494_4,0.07022704929113388
11211_10,0.9936231970787048
1957_1,0.0009454280952923
8484_7,0.2935519218444824
848_2,0.003968568053096533
5177_1,0.029545258730649948
10667_10,0.47883927822113037
3075_1,0.000942025741096586
